Review_ID,Review_ID#,Review_IDtoID#,Review_OutofScopeBool,Review_SentenceID,Review_Opinion_Category,Review_Opinion_From,Review_Opinion_Polarity,Review_Opinion_Target,Review_Opinion_To,Review_Text
1586174,114,1586174:0,,612,FOOD#QUALITY,19,negative,sushi,24,honestly the worst sushi my husband and i had in our entire lives.
1586174,114,1586174:1,,613,,,,,,"believe us, we've been eating sushi for over 15 yrs."
1586174,114,1586174:2,,614,RESTAURANT#GENERAL,18,negative,restaurant,28,not sure why this restaurant would be rated that highly.
1586174,114,1586174:3,,615,FOOD#QUALITY,4,negative,all-u-can-eat sushi,23,the all-u-can-eat sushi is definitely in very poor quality.
1586174,114,1586174:4,,616,FOOD#STYLE_OPTIONS,8,negative,menu,12,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice."
1586174,114,1586174:4,,616,FOOD#QUALITY,26,negative,ingredients,37,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice."
1586174,114,1586174:4,,616,FOOD#STYLE_OPTIONS,53,negative,fish,57,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice."
1586174,114,1586174:4,,616,FOOD#STYLE_OPTIONS,70,negative,rice,74,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice."
1586174,114,1586174:5,,617,FOOD#QUALITY,56,negative,soy sauce,65,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish."
1586174,114,1586174:5,,617,FOOD#QUALITY,108,negative,rice,112,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish."
1586174,114,1586174:6,,618,SERVICE#GENERAL,4,positive,waitstaffs,14,the waitstaffs are nice though.
1586174,114,1586174:7,,619,RESTAURANT#GENERAL,0,negative,NULL,0,wont come back again for sure!
1603698,115,1603698:0,,620,RESTAURANT#GENERAL,15,negative,Roth's,21,I have been to Roth's twice and both times were very disappointing.
1603698,115,1603698:1,,621,,,,,,Once for dinner and once for brunch.
1603698,115,1603698:2,,622,SERVICE#GENERAL,48,negative,service,55,"Both times I was extremely dissappointed by the service, which was boarderline rude."
1603698,115,1603698:3,,623,SERVICE#GENERAL,0,negative,NULL,0,They wouldnt even let me finish my glass of wine before offering another.
1603698,115,1603698:4,,624,SERVICE#GENERAL,0,negative,NULL,0,Much of the time it seems like they do not care about you.
1603698,115,1603698:5,,625,FOOD#QUALITY,4,negative,dinner,10,"The dinner was ok, nothing I would have again."
1603698,115,1603698:6,,626,FOOD#QUALITY,12,negative,eggs benedict,25,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was."
1606837,116,1606837:0,,627,RESTAURANT#GENERAL,0,positive,NULL,0,This was a great surprise.
1606837,116,1606837:1,,628,FOOD#QUALITY,50,positive,meal,54,With the theater 2 blocks away we had a delicious meal in a beautiful room.
1606837,116,1606837:1,,628,AMBIENCE#GENERAL,70,positive,room,74,With the theater 2 blocks away we had a delicious meal in a beautiful room.
1606837,116,1606837:1,,628,LOCATION#GENERAL,0,positive,NULL,0,With the theater 2 blocks away we had a delicious meal in a beautiful room.
1606837,116,1606837:2,,629,SERVICE#GENERAL,4,positive,service,11,The service was attentive.
1606837,116,1606837:3,,630,RESTAURANT#GENERAL,0,positive,NULL,0,I look forward to eating here again
1609375,117,1609375:0,,631,RESTAURANT#GENERAL,0,positive,Planet Thai,11,Planet Thai is great!
1609375,117,1609375:1,,632,FOOD#QUALITY,12,positive,food,16,"We love the food, drinks, and atmosphere!"
1609375,117,1609375:1,,632,DRINKS#QUALITY,18,positive,drinks,24,"We love the food, drinks, and atmosphere!"
1609375,117,1609375:1,,632,AMBIENCE#GENERAL,30,positive,atmosphere,40,"We love the food, drinks, and atmosphere!"
1609375,117,1609375:2,,633,SERVICE#GENERAL,4,negative,svc,7,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!"
1609375,117,1609375:2,,633,RESTAURANT#GENERAL,79,positive,restaurant,89,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!"
1609375,117,1609375:3,,634,FOOD#QUALITY,8,positive,Pad Thai,16,"Try the Pad Thai, it's fabulous and their prices are so cheap!"
1609375,117,1609375:3,,634,RESTAURANT#PRICES,0,positive,NULL,0,"Try the Pad Thai, it's fabulous and their prices are so cheap!"
1609375,117,1609375:4,,635,FOOD#STYLE_OPTIONS,42,positive,portions,50,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!"
1609375,117,1609375:4,,635,FOOD#QUALITY,68,positive,food,72,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!"
1609375,117,1609375:4,,635,RESTAURANT#PRICES,0,positive,NULL,0,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!"
1609375,117,1609375:5,,636,,,,,,"Just remember, the later you go, the longer you may have to wait."
1609375,117,1609375:6,,637,,,,,,It's popular w/the late crowd.
1611489,118,1611489:0,,638,SERVICE#GENERAL,0,negative,NULL,0,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter."
1611489,118,1611489:1,,639,FOOD#STYLE_OPTIONS,10,negative,sandwiches,20,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side."
1611489,118,1611489:1,,639,FOOD#PRICES,10,negative,sandwiches,20,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side."
1611489,118,1611489:2,,640,RESTAURANT#GENERAL,0,negative,NULL,0,"Overall, not worth the money."
1611489,118,1611489:2,,640,RESTAURANT#PRICES,0,negative,NULL,0,"Overall, not worth the money."
1611489,118,1611489:3,,641,AMBIENCE#GENERAL,15,positive,atmosphere,25,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience."
1611489,118,1611489:3,,641,RESTAURANT#GENERAL,0,negative,NULL,0,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience."
1615322,119,1615322:0,,642,,,,,,I love Indian food and consider myself to be quite an expert on it.
1615322,119,1615322:1,,643,RESTAURANT#GENERAL,0,positive,Chennai Garden,14,Chennai Garden is my favorite Indian restaurant in the city.
1615322,119,1615322:2,,644,FOOD#QUALITY,20,positive,Indian,26,They have authentic Indian at amazin prices.
1615322,119,1615322:2,,644,FOOD#PRICES,20,positive,Indian,26,They have authentic Indian at amazin prices.
1615322,119,1615322:3,,645,FOOD#STYLE_OPTIONS,44,negative,MEAT dishes,55,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.
1615322,119,1615322:4,,646,AMBIENCE#GENERAL,4,negative,seats,9,The seats are uncomfortable if you are sitting against the wall on wooden benches.
1615322,119,1615322:5,,647,RESTAURANT#MISCELLANEOUS,31,negative,restaurant,41,It's a rather cramped and busy restaurant and it closes early.
1615322,119,1615322:5,,647,AMBIENCE#GENERAL,31,negative,restaurant,41,It's a rather cramped and busy restaurant and it closes early.
1623276,120,1623276:0,,648,AMBIENCE#GENERAL,24,positive,cigar bar,33,Patroon features a nice cigar bar and has great staff.
1623276,120,1623276:0,,648,SERVICE#GENERAL,48,positive,staff,53,Patroon features a nice cigar bar and has great staff.
1623276,120,1623276:1,,649,FOOD#QUALITY,4,positive,food,8,The food is tasty and portion sizes are appropriate.
1623276,120,1623276:1,,649,FOOD#STYLE_OPTIONS,22,positive,portion sizes,35,The food is tasty and portion sizes are appropriate.
1623276,120,1623276:2,,650,RESTAURANT#MISCELLANEOUS,15,positive,restaurant,25,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
1623276,120,1623276:3,,651,RESTAURANT#MISCELLANEOUS,12,negative,place,17,Not a great place for family or general dining.
1626564,121,1626564:0,,652,RESTAURANT#GENERAL,13,positive,PLACE,18,LLOOVVE THIS PLACE.
1626564,121,1626564:1,,653,FOOD#QUALITY,0,positive,Food,4,Food is excellent.
1626564,121,1626564:2,,654,FOOD#QUALITY,0,positive,Fish,4,Fish is so very fresh.
1626564,121,1626564:3,,655,SERVICE#GENERAL,0,positive,Waitstaff,9,Waitstaff are very friendly.
1626564,121,1626564:4,,656,RESTAURANT#GENERAL,5,positive,YUKA,9,Love YUKA.
1632445,122,1632445:0,,657,FOOD#QUALITY,59,positive,seafood,66,Mermaid Inn is an overall good restaurant with really good seafood.
1632445,122,1632445:0,,657,RESTAURANT#GENERAL,0,positive,Mermaid Inn,11,Mermaid Inn is an overall good restaurant with really good seafood.
1632445,122,1632445:1,,658,FOOD#STYLE_OPTIONS,4,negative,menu,8,The menu is limited but almost all of the dishes are excellent.
1632445,122,1632445:1,,658,FOOD#QUALITY,42,positive,dishes,48,The menu is limited but almost all of the dishes are excellent.
1632445,122,1632445:2,,659,FOOD#QUALITY,4,positive,lobster sandwich,20,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.
1632445,122,1632445:2,,659,FOOD#QUALITY,37,positive,spaghetti with Scallops and Shrimp,71,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.
1632445,122,1632445:3,,660,SERVICE#GENERAL,4,positive,service,11,The service is good and ambience is good for a date or group outing.
1632445,122,1632445:3,,660,AMBIENCE#GENERAL,24,positive,ambience,32,The service is good and ambience is good for a date or group outing.
1632445,122,1632445:4,,661,RESTAURANT#PRICES,26,negative,restaurant,36,The only fallback on this restaurant is the prices.
1632445,122,1632445:5,,662,FOOD#QUALITY,21,positive,seafood,28,"Even though its good seafood, the prices are too high."
1632445,122,1632445:5,,662,RESTAURANT#PRICES,0,negative,NULL,0,"Even though its good seafood, the prices are too high."
1632445,122,1632445:6,,663,FOOD#QUALITY,4,positive,lobster sandwich,20,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.
1632445,122,1632445:6,,663,FOOD#PRICES,4,negative,lobster sandwich,20,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.
1632929,123,1632929:0,,664,,,,,,Went to Village last night for my birthday.
1632929,123,1632929:1,,665,,,,,,"We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect."
1632929,123,1632929:2,,666,RESTAURANT#GENERAL,0,positive,NULL,0,We were very pleasantly surprised.
1632929,123,1632929:3,,667,FOOD#QUALITY,4,positive,food,8,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch."
1632929,123,1632929:3,,667,FOOD#QUALITY,32,positive,halibut special,47,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch."
1632929,123,1632929:3,,667,FOOD#QUALITY,64,positive,steak,69,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch."
1632929,123,1632929:3,,667,SERVICE#GENERAL,80,positive,service,87,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch."
1632929,123,1632929:4,,668,SERVICE#GENERAL,100,positive,waiter,106,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort."
1632929,123,1632929:5,,669,SERVICE#GENERAL,31,positive,waiter,37,Truly the mark of an attentive waiter.
1632929,123,1632929:6,,670,RESTAURANT#GENERAL,23,positive,restaurant,33,I highly recommend the restaurant based on our experience last night.
1642666,124,1642666:0,,671,FOOD#QUALITY,74,negative,foods,79,We ate at this Thai place following the reviews but very unhappy with the foods.
1642666,124,1642666:1,,672,FOOD#QUALITY,67,negative,foods,72,We thought that this place is using too much of MSG cooking in the foods.
1642666,124,1642666:2,,673,,,,,,Why?
1642666,124,1642666:3,,674,RESTAURANT#MISCELLANEOUS,0,negative,NULL,0,"They don't concern much of customer's health, just want to make money."
1642666,124,1642666:4,,675,RESTAURANT#MISCELLANEOUS,0,negative,NULL,0,please don't fool us.
1649025,125,1649025:0,,676,,,,,,I visit New Green Bo when I have money or when I am broke.
1649025,125,1649025:1,,677,FOOD#QUALITY,16,positive,jelly fish,26,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."
1649025,125,1649025:1,,677,FOOD#QUALITY,28,positive,drunken chicken,43,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."
1649025,125,1649025:1,,677,FOOD#QUALITY,52,positive,soupy dumplings,67,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."
1649025,125,1649025:1,,677,FOOD#QUALITY,83,positive,stir fry blue crab,101,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."
1649025,125,1649025:2,,678,FOOD#PRICES,4,positive,food,8,The food is so cheap and the waiters are nice.
1649025,125,1649025:2,,678,SERVICE#GENERAL,29,positive,waiters,36,The food is so cheap and the waiters are nice.
1649025,125,1649025:3,,679,AMBIENCE#GENERAL,0,neutral,NULL,0,"Of course, it is crowded but who cares."
1649025,125,1649025:4,,680,RESTAURANT#MISCELLANEOUS,0,positive,NULL,0,Authentic Shanghai style and I cannot recommend a better Shanghai place in New York.
1655504,126,1655504:0,,681,FOOD#QUALITY,47,positive,food,51,Have frequented 'ino for several years and the food remains excellent.
1655504,126,1655504:1,,682,FOOD#QUALITY,0,positive,Cheese plate,12,Cheese plate is a varied delight and great bargain at $10.
1655504,126,1655504:1,,682,FOOD#STYLE_OPTIONS,0,positive,Cheese plate,12,Cheese plate is a varied delight and great bargain at $10.
1655504,126,1655504:1,,682,FOOD#PRICES,0,positive,Cheese plate,12,Cheese plate is a varied delight and great bargain at $10.
1655504,126,1655504:2,,683,FOOD#STYLE_OPTIONS,23,positive,bruschettas,34,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating."
1655504,126,1655504:2,,683,FOOD#STYLE_OPTIONS,36,positive,paninis,43,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating."
1655504,126,1655504:2,,683,FOOD#STYLE_OPTIONS,45,positive,tramezzinis,56,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating."
1655504,126,1655504:3,,684,FOOD#QUALITY,5,positive,"asparagus, truffle oil, parmesan bruschetta",48,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)"
1655504,126,1655504:4,,685,DRINKS#STYLE_OPTIONS,0,positive,Wine list,9,Wine list is extensive without being over-priced.
1655504,126,1655504:4,,685,DRINKS#PRICES,0,positive,Wine list,9,Wine list is extensive without being over-priced.
1655504,126,1655504:5,,686,FOOD#QUALITY,51,positive,specials,59,"Be sure to try the seasonal, and always delicious, specials."
1655504,126,1655504:6,,687,RESTAURANT#GENERAL,0,positive,NULL,0,Definitely a neighborhood favorite.
1655521,127,1655521:0,,688,RESTAURANT#GENERAL,13,positive,place,18,I loved this place!!
1655521,127,1655521:1,,689,AMBIENCE#GENERAL,50,positive,atmosphere,60,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.
1655521,127,1655521:2,,690,FOOD#QUALITY,4,positive,food,8,"The food was very good, a great deal, and the place its self was great."
1655521,127,1655521:2,,690,FOOD#PRICES,4,positive,food,8,"The food was very good, a great deal, and the place its self was great."
1655521,127,1655521:2,,690,AMBIENCE#GENERAL,46,positive,place,51,"The food was very good, a great deal, and the place its self was great."
1655521,127,1655521:3,,691,SERVICE#GENERAL,4,positive,wait staff,14,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town."
1660047,128,1660047:0,,692,SERVICE#GENERAL,56,negative,people,62,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!"
1660047,128,1660047:0,,692,RESTAURANT#GENERAL,7,positive,Cafe Noir,16,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!"
1660047,128,1660047:1,,693,SERVICE#GENERAL,4,negative,service,11,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served."
1660047,128,1660047:2,,694,SERVICE#GENERAL,4,negative,waitress,12,"The waitress, seems to be more concerned of looking good than actually waitressing."
1660047,128,1660047:3,,695,SERVICE#GENERAL,17,negative,manager,24,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on."
1660047,128,1660047:4,,696,SERVICE#GENERAL,30,negative,waitress,38,"We did tip, I guess the model/waitress just wanted more and complained to the manager."
1660047,128,1660047:5,,697,SERVICE#GENERAL,82,negative,staff,87,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place."
1660047,128,1660047:5,,697,RESTAURANT#GENERAL,52,positive,Cafe Noir,61,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place."
1661043,129,1661043:0,,698,FOOD#QUALITY,0,positive,Pizza,5,Pizza here is consistently good.
1661043,129,1661043:1,,699,FOOD#QUALITY,0,positive,Salads,6,Salads are a delicious way to begin the meal.
1661043,129,1661043:2,,700,FOOD#QUALITY,23,negative,calamari,31,You should pass on the calamari.
1661043,129,1661043:3,,701,FOOD#QUALITY,0,negative,NULL,0,It is thick and slightly soggy.
1661043,129,1661043:4,,702,AMBIENCE#GENERAL,0,positive,Decor,5,Decor is charming.
1661043,129,1661043:5,,703,SERVICE#GENERAL,0,neutral,Service,7,Service is average.
1661757,130,1661757:0,,704,RESTAURANT#GENERAL,13,positive,place,18,What a great place.
1661757,130,1661757:1,,705,,,,,,I came into the city to try out this restaurant because a friend had recommended it to my husband.
1661757,130,1661757:2,,706,AMBIENCE#GENERAL,4,positive,ambience,12,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty."
1661757,130,1661757:2,,706,RESTAURANT#PRICES,0,positive,NULL,0,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty."
1661757,130,1661757:2,,706,FOOD#QUALITY,80,positive,food,84,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty."
1661757,130,1661757:3,,707,SERVICE#GENERAL,0,neutral,NULL,0,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place."
1661757,130,1661757:4,,708,FOOD#QUALITY,45,positive,thai cuisine,57,I would definitely recommend SEA if you like thai cuisine!
1662726,131,1662726:0,,709,SERVICE#GENERAL,49,negative,customer service,65,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.
1662726,131,1662726:1,,710,SERVICE#GENERAL,2,negative,gentleman,11,"A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order."
1662726,131,1662726:2,,711,SERVICE#GENERAL,0,negative,NULL,0,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently"
1662726,131,1662726:3,,712,SERVICE#GENERAL,0,negative,NULL,0,"While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude."
1662726,131,1662726:4,TRUE,713,,,,,,"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint."
1662726,131,1662726:5,,714,RESTAURANT#GENERAL,0,negative,NULL,0,Never again!
1663111,132,1663111:0,,715,RESTAURANT#GENERAL,24,positive,place,29,I absolutely Loved this place.
1663111,132,1663111:1,,716,,,,,,"My friends spoke so much about it for months, I finally made the time to come down ear and dine in."
1663111,132,1663111:2,,717,AMBIENCE#GENERAL,10,positive,atmosphere,20,"Excellent atmosphere, delicious dishes good and friendly service."
1663111,132,1663111:2,,717,FOOD#QUALITY,32,positive,dishes,38,"Excellent atmosphere, delicious dishes good and friendly service."
1663111,132,1663111:2,,717,SERVICE#GENERAL,57,positive,service,64,"Excellent atmosphere, delicious dishes good and friendly service."
1663111,132,1663111:3,,718,RESTAURANT#GENERAL,0,positive,NULL,0,this is can became on e of the NY Italian Food fare institutions.
1663111,132,1663111:4,,719,RESTAURANT#GENERAL,0,positive,NULL,0,I think that it is absolutely brilliant and well runned business operation.
1663111,132,1663111:5,,720,DRINKS#STYLE_OPTIONS,4,positive,wine list,13,The wine list is also really nice.
1664346,133,1664346:0,,721,,,,,,A friend from Seattle and I went on a Thursday night around 8:30.
1664346,133,1664346:1,,722,RESTAURANT#GENERAL,0,positive,NULL,0,"Everything was wonderful; food, drinks, staff, mileau."
1664346,133,1664346:1,,722,FOOD#QUALITY,26,positive,food,30,"Everything was wonderful; food, drinks, staff, mileau."
1664346,133,1664346:1,,722,DRINKS#QUALITY,32,positive,drinks,38,"Everything was wonderful; food, drinks, staff, mileau."
1664346,133,1664346:1,,722,SERVICE#GENERAL,40,positive,staff,45,"Everything was wonderful; food, drinks, staff, mileau."
1664346,133,1664346:1,,722,AMBIENCE#GENERAL,47,positive,mileau,53,"Everything was wonderful; food, drinks, staff, mileau."
1664346,133,1664346:2,,723,RESTAURANT#GENERAL,30,positive,place,35,I would highly recommend this place!
1671113,134,1671113:0,,724,RESTAURANT#GENERAL,15,positive,Casimir,22,I have been to Casimir over 5 times and I have always had a great time there.
1671113,134,1671113:1,,725,FOOD#QUALITY,4,positive,food,8,The food is great and reasonably priced.
1671113,134,1671113:1,,725,FOOD#PRICES,4,positive,food,8,The food is great and reasonably priced.
1671113,134,1671113:2,,726,SERVICE#GENERAL,55,negative,hostess,62,"I have tried to make reservations, but both times, the hostess didn't have my name."
1671113,134,1671113:3,,727,AMBIENCE#GENERAL,39,positive,outside table,52,"If the weather is nice, try to snag an outside table."
1671113,134,1671113:4,,728,SERVICE#GENERAL,4,positive,staff,9,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often."
1671113,134,1671113:4,,728,AMBIENCE#GENERAL,65,negative,unisex bathroom,80,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often."
1700205,135,1700205:0,,729,RESTAURANT#GENERAL,0,positive,NULL,0,My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent.
1700205,135,1700205:1,,730,FOOD#QUALITY,21,positive,caviar,27,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it."
1700205,135,1700205:1,,730,SERVICE#GENERAL,46,positive,waitstaff,55,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it."
1700205,135,1700205:2,,731,SERVICE#GENERAL,82,positive,waitstaff,91,"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed."
1700205,135,1700205:3,,732,FOOD#QUALITY,72,positive,caviar,78,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.
1700205,135,1700205:3,,732,SERVICE#GENERAL,93,positive,service,100,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.
1702257,136,1702257:0,,733,RESTAURANT#GENERAL,30,positive,restaurant,40,Nice Family owned traditional restaurant.
1702257,136,1702257:1,,734,FOOD#QUALITY,6,positive,ingredients,17,Fresh ingredients and everything is made to order.
1702257,136,1702257:1,,734,FOOD#QUALITY,0,positive,NULL,0,Fresh ingredients and everything is made to order.
1702257,136,1702257:2,,735,RESTAURANT#GENERAL,0,positive,NULL,0,I was pleasantly surprised to find this gem in Hoboken.
1702257,136,1702257:3,,736,SERVICE#GENERAL,9,positive,staff,14,Friendly staff that actually lets you enjoy your meal and the company you're with.
1706644,137,1706644:0,,737,,,,,,My friends and I were on vacation in NY and was referred to Chance by a friend.
1706644,137,1706644:1,,738,FOOD#QUALITY,12,positive,food,16,"I found the food to be outstanding, particulary the salmon dish I had."
1706644,137,1706644:1,,738,FOOD#QUALITY,52,positive,salmon dish,63,"I found the food to be outstanding, particulary the salmon dish I had."
1706644,137,1706644:2,,739,DRINKS#QUALITY,19,positive,Change Mojito,32,"I also ordered the Change Mojito, which was out of this world."
1706644,137,1706644:3,,740,FOOD#QUALITY,82,neutral,dim sum,89,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good."
1706644,137,1706644:4,,741,AMBIENCE#GENERAL,18,positive,back patio,28,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there."
1706644,137,1706644:4,,741,AMBIENCE#GENERAL,69,positive,music,74,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there."
1706644,137,1706644:5,,742,RESTAURANT#GENERAL,19,positive,restaurant,29,"Overall, excellent restaurant!"
1707201,138,1707201:0,,743,,,,,,i went to utsav about a yr ago with my family.
1707201,138,1707201:1,,744,FOOD#QUALITY,4,positive,food,8,The food was good.
1707201,138,1707201:2,,745,AMBIENCE#GENERAL,4,positive,place,9,The place was nice and calm.
1707201,138,1707201:3,,746,SERVICE#GENERAL,8,negative,service,15,but the service was a bit slow.
1707741,139,1707741:0,,747,,,,,,I work around the corner and tried it with a colleague for the first time.
1707741,139,1707741:1,,748,FOOD#STYLE_OPTIONS,4,positive,buffet,10,The buffet had a nice selection.
1707741,139,1707741:2,,749,FOOD#QUALITY,4,positive,food,8,The food was average or above including some surprising tasty dishes.
1707741,139,1707741:2,,749,FOOD#QUALITY,62,positive,dishes,68,The food was average or above including some surprising tasty dishes.
1707741,139,1707741:3,,750,SERVICE#GENERAL,0,positive,Service,7,Service was also very good.
1707741,139,1707741:4,,751,RESTAURANT#GENERAL,0,positive,NULL,0,I would go back.
1710746,140,1710746:0,,752,FOOD#QUALITY,28,positive,cheesecake,38,I got an excellent piece of cheesecake and we had several other nice pastries.
1710746,140,1710746:0,,752,FOOD#QUALITY,69,positive,pastries,77,I got an excellent piece of cheesecake and we had several other nice pastries.
1710746,140,1710746:1,,753,FOOD#QUALITY,53,negative,food,57,"I would recommend Roxy's for that, but not for their food."
1710746,140,1710746:1,,753,FOOD#QUALITY,0,positive,NULL,0,"I would recommend Roxy's for that, but not for their food."
1710746,140,1710746:2,,754,FOOD#STYLE_OPTIONS,38,neutral,cheeseburgers,51,My son and his girlfriend both wanted cheeseburgers and they were huge!
1710746,140,1710746:3,,755,FOOD#STYLE_OPTIONS,0,negative,NULL,0,"But, they were too big for the bun."
1710746,140,1710746:4,,756,FOOD#STYLE_OPTIONS,20,negative,burgers,27,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them."
1710746,140,1710746:5,,757,FOOD#PRICES,0,negative,NULL,0,Also they were $15 each!
1710746,140,1710746:6,,758,FOOD#STYLE_OPTIONS,13,neutral,pastrami sandwich on a roll,40,I had a huge pastrami sandwich on a roll.
1710746,140,1710746:7,,759,FOOD#PRICES,0,neutral,NULL,0,It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!
1710746,140,1710746:7,,759,FOOD#QUALITY,0,negative,NULL,0,It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!
1713185,141,1713185:0,,760,FOOD#QUALITY,104,negative,food,108,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food."
1713185,141,1713185:0,,760,AMBIENCE#GENERAL,5,positive,place,10,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food."
1713185,141,1713185:1,,761,FOOD#QUALITY,42,negative,food,46,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish."
1713185,141,1713185:1,,761,FOOD#QUALITY,98,negative,spice,103,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish."
1713185,141,1713185:2,,762,FOOD#QUALITY,8,negative,Tom Kha soup,20,And the Tom Kha soup was pathetic.
1713185,141,1713185:3,,763,FOOD#QUALITY,27,negative,Thai,31,If you want good authentic Thai this place is not the place to go.
1718513,142,1718513:0,,764,FOOD#QUALITY,100,positive,food,104,"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food."
1718513,142,1718513:1,,765,FOOD#QUALITY,4,positive,pesto pizza,15,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before."
1718513,142,1718513:1,,765,FOOD#QUALITY,70,positive,spicy Italian cheese,90,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before."
1718513,142,1718513:2,,766,LOCATION#GENERAL,0,positive,NULL,0,"Conveniently located too, being right on Bedford ave."
